threshold,far,frr,tar
-0.04745280,0.81903172,0.00502176,0.99497824
-0.04745219,0.81869783,0.00502176,0.99497824
-0.04742014,0.81836394,0.00502176,0.99497824
-0.04738333,0.81803005,0.00502176,0.99497824
-0.04723946,0.81769616,0.00502176,0.99497824
-0.04718677,0.81736227,0.00502176,0.99497824
-0.04704653,0.81702838,0.00502176,0.99497824
-0.04704056,0.81669449,0.00502176,0.99497824
-0.04694354,0.81669449,0.00535655,0.99464345
-0.04685380,0.81636060,0.00535655,0.99464345
-0.04676104,0.81602671,0.00535655,0.99464345
-0.04660929,0.81569282,0.00535655,0.99464345
-0.04660925,0.81535893,0.00535655,0.99464345
-0.04650886,0.81502504,0.00535655,0.99464345
-0.04617130,0.81469115,0.00535655,0.99464345
-0.04603930,0.81435726,0.00535655,0.99464345
-0.04600807,0.81402337,0.00535655,0.99464345
-0.04595440,0.81368948,0.00535655,0.99464345
-0.04590467,0.81335559,0.00535655,0.99464345
-0.04590388,0.81302170,0.00535655,0.99464345
-0.04589740,0.81268781,0.00535655,0.99464345
-0.04585067,0.81235392,0.00535655,0.99464345
-0.04584025,0.81202003,0.00535655,0.99464345
-0.04582419,0.81168614,0.00535655,0.99464345
-0.04565247,0.81135225,0.00535655,0.99464345
-0.04558881,0.81101836,0.00535655,0.99464345
-0.04544966,0.81068447,0.00535655,0.99464345
-0.04539126,0.81035058,0.00535655,0.99464345
-0.04530186,0.81001669,0.00535655,0.99464345
-0.04527899,0.80968280,0.00535655,0.99464345
-0.04525754,0.80934891,0.00535655,0.99464345
-0.04522999,0.80934891,0.00569133,0.99430867
-0.04518120,0.80901503,0.00569133,0.99430867
-0.04513228,0.80868114,0.00569133,0.99430867
-0.04507372,0.80834725,0.00569133,0.99430867
-0.04506657,0.80801336,0.00569133,0.99430867
-0.04504536,0.80767947,0.00569133,0.99430867
-0.04502302,0.80734558,0.00569133,0.99430867
-0.04496939,0.80701169,0.00569133,0.99430867
-0.04491146,0.80667780,0.00569133,0.99430867
-0.04486991,0.80634391,0.00569133,0.99430867
-0.04479950,0.80601002,0.00569133,0.99430867
-0.04470003,0.80567613,0.00569133,0.99430867
-0.04467232,0.80534224,0.00569133,0.99430867
-0.04465219,0.80500835,0.00569133,0.99430867
-0.04456241,0.80467446,0.00569133,0.99430867
-0.04451007,0.80434057,0.00569133,0.99430867
-0.04450308,0.80400668,0.00569133,0.99430867
-0.04421939,0.80367279,0.00569133,0.99430867
-0.04417014,0.80333890,0.00569133,0.99430867
-0.04404933,0.80300501,0.00569133,0.99430867
-0.04397540,0.80267112,0.00569133,0.99430867
-0.04394117,0.80233723,0.00569133,0.99430867
-0.04385627,0.80200334,0.00569133,0.99430867
-0.04384933,0.80166945,0.00569133,0.99430867
-0.04375369,0.80133556,0.00569133,0.99430867
-0.04373124,0.80100167,0.00569133,0.99430867
-0.04366548,0.80066778,0.00569133,0.99430867
-0.04365937,0.80033389,0.00569133,0.99430867
-0.04364623,0.80000000,0.00569133,0.99430867
-0.04353896,0.79966611,0.00569133,0.99430867
-0.04343972,0.79933222,0.00569133,0.99430867
-0.04338231,0.79899833,0.00569133,0.99430867
-0.04337064,0.79866444,0.00569133,0.99430867
-0.04319380,0.79833055,0.00569133,0.99430867
-0.04319332,0.79799666,0.00569133,0.99430867
-0.04312338,0.79766277,0.00569133,0.99430867
-0.04311864,0.79732888,0.00569133,0.99430867
-0.04310188,0.79699499,0.00569133,0.99430867
-0.04300833,0.79666110,0.00569133,0.99430867
-0.04297617,0.79632721,0.00569133,0.99430867
-0.04297448,0.79599332,0.00569133,0.99430867
-0.04297295,0.79565943,0.00569133,0.99430867
-0.04292458,0.79532554,0.00569133,0.99430867
-0.04292114,0.79499165,0.00569133,0.99430867
-0.04287224,0.79465776,0.00569133,0.99430867
-0.04272895,0.79432387,0.00569133,0.99430867
-0.04252608,0.79398998,0.00569133,0.99430867
-0.04250327,0.79365609,0.00569133,0.99430867
-0.04244851,0.79332220,0.00569133,0.99430867
-0.04241071,0.79298831,0.00569133,0.99430867
-0.04236976,0.79265442,0.00569133,0.99430867
-0.04232705,0.79232053,0.00569133,0.99430867
-0.04232048,0.79198664,0.00569133,0.99430867
-0.04225774,0.79165275,0.00569133,0.99430867
-0.04224175,0.79131886,0.00569133,0.99430867
-0.04204146,0.79098497,0.00569133,0.99430867
-0.04193376,0.79065109,0.00569133,0.99430867
-0.04192440,0.79031720,0.00569133,0.99430867
-0.04189561,0.78998331,0.00569133,0.99430867
-0.04166232,0.78964942,0.00569133,0.99430867
-0.04165998,0.78931553,0.00569133,0.99430867
-0.04158070,0.78898164,0.00569133,0.99430867
-0.04153508,0.78864775,0.00569133,0.99430867
-0.04151056,0.78831386,0.00569133,0.99430867
-0.04146264,0.78797997,0.00569133,0.99430867
-0.04130784,0.78764608,0.00569133,0.99430867
-0.04118624,0.78731219,0.00569133,0.99430867
-0.04113786,0.78697830,0.00569133,0.99430867
-0.04109252,0.78664441,0.00569133,0.99430867
-0.04107811,0.78631052,0.00569133,0.99430867
-0.04099574,0.78597663,0.00569133,0.99430867
-0.04098104,0.78564274,0.00569133,0.99430867
-0.04095469,0.78530885,0.00569133,0.99430867
-0.04092447,0.78497496,0.00569133,0.99430867
-0.04084662,0.78464107,0.00569133,0.99430867
-0.04076776,0.78430718,0.00569133,0.99430867
-0.04072735,0.78397329,0.00569133,0.99430867
-0.04070210,0.78363940,0.00569133,0.99430867
-0.04066272,0.78330551,0.00569133,0.99430867
-0.04065842,0.78297162,0.00569133,0.99430867
-0.04064144,0.78263773,0.00569133,0.99430867
-0.04063283,0.78230384,0.00569133,0.99430867
-0.04056896,0.78196995,0.00569133,0.99430867
-0.04051638,0.78163606,0.00569133,0.99430867
-0.04041614,0.78130217,0.00569133,0.99430867
-0.04035036,0.78096828,0.00569133,0.99430867
-0.04033132,0.78063439,0.00569133,0.99430867
-0.04018767,0.78030050,0.00569133,0.99430867
-0.04014347,0.77996661,0.00569133,0.99430867
-0.04012683,0.77963272,0.00569133,0.99430867
-0.04009240,0.77929883,0.00569133,0.99430867
-0.03989515,0.77896494,0.00569133,0.99430867
-0.03986974,0.77863105,0.00569133,0.99430867
-0.03983279,0.77829716,0.00569133,0.99430867
-0.03970535,0.77796327,0.00569133,0.99430867
-0.03967811,0.77762938,0.00569133,0.99430867
-0.03958716,0.77729549,0.00569133,0.99430867
-0.03947822,0.77696160,0.00569133,0.99430867
-0.03946910,0.77662771,0.00569133,0.99430867
-0.03944727,0.77629382,0.00569133,0.99430867
-0.03932333,0.77595993,0.00569133,0.99430867
-0.03928984,0.77562604,0.00569133,0.99430867
-0.03927933,0.77529215,0.00569133,0.99430867
-0.03927718,0.77495826,0.00569133,0.99430867
-0.03923639,0.77462437,0.00569133,0.99430867
-0.03919279,0.77429048,0.00569133,0.99430867
-0.03918066,0.77395659,0.00569133,0.99430867
-0.03907979,0.77362270,0.00569133,0.99430867
-0.03898010,0.77328881,0.00569133,0.99430867
-0.03897084,0.77295492,0.00569133,0.99430867
-0.03894228,0.77262104,0.00569133,0.99430867
-0.03888756,0.77228715,0.00569133,0.99430867
-0.03886712,0.77195326,0.00569133,0.99430867
-0.03886198,0.77161937,0.00569133,0.99430867
-0.03884949,0.77128548,0.00569133,0.99430867
-0.03879922,0.77095159,0.00569133,0.99430867
-0.03869232,0.77061770,0.00569133,0.99430867
-0.03867229,0.77028381,0.00569133,0.99430867
-0.03865391,0.76994992,0.00569133,0.99430867
-0.03859448,0.76961603,0.00569133,0.99430867
-0.03854196,0.76928214,0.00569133,0.99430867
-0.03826237,0.76928214,0.00602611,0.99397389
-0.03823704,0.76894825,0.00602611,0.99397389
-0.03823218,0.76861436,0.00602611,0.99397389
-0.03815963,0.76828047,0.00602611,0.99397389
-0.03814406,0.76794658,0.00602611,0.99397389
-0.03802218,0.76761269,0.00602611,0.99397389
-0.03801438,0.76727880,0.00602611,0.99397389
-0.03794935,0.76694491,0.00602611,0.99397389
-0.03779596,0.76661102,0.00602611,0.99397389
-0.03777393,0.76627713,0.00602611,0.99397389
-0.03777185,0.76594324,0.00602611,0.99397389
-0.03775306,0.76560935,0.00602611,0.99397389
-0.03770470,0.76560935,0.00636090,0.99363910
-0.03767567,0.76527546,0.00636090,0.99363910
-0.03762072,0.76494157,0.00636090,0.99363910
-0.03757729,0.76460768,0.00636090,0.99363910
-0.03755705,0.76427379,0.00636090,0.99363910
-0.03740967,0.76393990,0.00636090,0.99363910
-0.03722558,0.76360601,0.00636090,0.99363910
-0.03719601,0.76327212,0.00636090,0.99363910
-0.03716700,0.76293823,0.00636090,0.99363910
-0.03715052,0.76260434,0.00636090,0.99363910
-0.03709158,0.76227045,0.00636090,0.99363910
-0.03703984,0.76193656,0.00636090,0.99363910
-0.03696153,0.76160267,0.00636090,0.99363910
-0.03694626,0.76126878,0.00636090,0.99363910
-0.03694362,0.76093489,0.00636090,0.99363910
-0.03694129,0.76060100,0.00636090,0.99363910
-0.03685199,0.76026711,0.00636090,0.99363910
-0.03684365,0.75993322,0.00636090,0.99363910
-0.03673678,0.75959933,0.00636090,0.99363910
-0.03672972,0.75926544,0.00636090,0.99363910
-0.03669363,0.75893155,0.00636090,0.99363910
-0.03664787,0.75859766,0.00636090,0.99363910
-0.03663610,0.75826377,0.00636090,0.99363910
-0.03662900,0.75792988,0.00636090,0.99363910
-0.03661081,0.75759599,0.00636090,0.99363910
-0.03651019,0.75726210,0.00636090,0.99363910
-0.03647916,0.75692821,0.00636090,0.99363910
-0.03638997,0.75659432,0.00636090,0.99363910
-0.03634586,0.75626043,0.00636090,0.99363910
-0.03621854,0.75592654,0.00636090,0.99363910
-0.03616876,0.75559265,0.00636090,0.99363910
-0.03608488,0.75525876,0.00636090,0.99363910
-0.03608212,0.75492487,0.00636090,0.99363910
-0.03595628,0.75459098,0.00636090,0.99363910
-0.03594262,0.75425710,0.00636090,0.99363910
-0.03588210,0.75392321,0.00636090,0.99363910
-0.03582504,0.75358932,0.00636090,0.99363910
-0.03572713,0.75325543,0.00636090,0.99363910
-0.03572605,0.75292154,0.00636090,0.99363910
-0.03566201,0.75258765,0.00636090,0.99363910
-0.03563798,0.75225376,0.00636090,0.99363910
-0.03559519,0.75191987,0.00636090,0.99363910
-0.03559098,0.75158598,0.00636090,0.99363910
-0.03553994,0.75125209,0.00636090,0.99363910
-0.03547973,0.75091820,0.00636090,0.99363910
-0.03546766,0.75091820,0.00669568,0.99330432
-0.03543826,0.75058431,0.00669568,0.99330432
-0.03535182,0.75025042,0.00669568,0.99330432
-0.03521140,0.74991653,0.00669568,0.99330432
-0.03513175,0.74958264,0.00669568,0.99330432
-0.03512185,0.74924875,0.00669568,0.99330432
-0.03508285,0.74891486,0.00669568,0.99330432
-0.03504759,0.74858097,0.00669568,0.99330432
-0.03502269,0.74824708,0.00669568,0.99330432
-0.03499780,0.74791319,0.00669568,0.99330432
-0.03491050,0.74757930,0.00669568,0.99330432
-0.03484585,0.74724541,0.00669568,0.99330432
-0.03484165,0.74691152,0.00669568,0.99330432
-0.03477754,0.74657763,0.00669568,0.99330432
-0.03475421,0.74624374,0.00669568,0.99330432
-0.03459091,0.74590985,0.00669568,0.99330432
-0.03458509,0.74590985,0.00703047,0.99296953
-0.03451480,0.74557596,0.00703047,0.99296953
-0.03438750,0.74524207,0.00703047,0.99296953
-0.03437079,0.74490818,0.00703047,0.99296953
-0.03430279,0.74457429,0.00703047,0.99296953
-0.03424180,0.74424040,0.00703047,0.99296953
-0.03422983,0.74390651,0.00703047,0.99296953
-0.03409427,0.74357262,0.00703047,0.99296953
-0.03405314,0.74323873,0.00703047,0.99296953
-0.03402832,0.74290484,0.00703047,0.99296953
-0.03388743,0.74257095,0.00703047,0.99296953
-0.03373903,0.74223706,0.00703047,0.99296953
-0.03370219,0.74190317,0.00703047,0.99296953
-0.03366430,0.74156928,0.00703047,0.99296953
-0.03365611,0.74123539,0.00703047,0.99296953
-0.03365538,0.74090150,0.00703047,0.99296953
-0.03358023,0.74056761,0.00703047,0.99296953
-0.03351986,0.74056761,0.00736525,0.99263475
-0.03333585,0.74023372,0.00736525,0.99263475
-0.03324777,0.73989983,0.00736525,0.99263475
-0.03323809,0.73956594,0.00736525,0.99263475
-0.03322621,0.73923205,0.00736525,0.99263475
-0.03317928,0.73889816,0.00736525,0.99263475
-0.03315051,0.73856427,0.00736525,0.99263475
-0.03310603,0.73823038,0.00736525,0.99263475
-0.03307980,0.73789649,0.00736525,0.99263475
-0.03289526,0.73756260,0.00736525,0.99263475
-0.03286786,0.73722871,0.00736525,0.99263475
-0.03278011,0.73689482,0.00736525,0.99263475
-0.03258399,0.73656093,0.00736525,0.99263475
-0.03257810,0.73622705,0.00736525,0.99263475
-0.03257180,0.73589316,0.00736525,0.99263475
-0.03252682,0.73555927,0.00736525,0.99263475
-0.03238386,0.73555927,0.00770003,0.99229997
-0.03237100,0.73522538,0.00770003,0.99229997
-0.03223133,0.73489149,0.00770003,0.99229997
-0.03216759,0.73455760,0.00770003,0.99229997
-0.03210565,0.73422371,0.00770003,0.99229997
-0.03195023,0.73388982,0.00770003,0.99229997
-0.03194570,0.73355593,0.00770003,0.99229997
-0.03193438,0.73322204,0.00770003,0.99229997
-0.03189906,0.73288815,0.00770003,0.99229997
-0.03189593,0.73255426,0.00770003,0.99229997
-0.03166789,0.73222037,0.00770003,0.99229997
-0.03165857,0.73188648,0.00770003,0.99229997
-0.03162900,0.73155259,0.00770003,0.99229997
-0.03162692,0.73121870,0.00770003,0.99229997
-0.03162502,0.73088481,0.00770003,0.99229997
-0.03154831,0.73055092,0.00770003,0.99229997
-0.03147611,0.73055092,0.00803482,0.99196518
-0.03145509,0.73021703,0.00803482,0.99196518
-0.03142283,0.72988314,0.00803482,0.99196518
-0.03141285,0.72954925,0.00803482,0.99196518
-0.03138411,0.72921536,0.00803482,0.99196518
-0.03134990,0.72888147,0.00803482,0.99196518
-0.03127609,0.72854758,0.00803482,0.99196518
-0.03119691,0.72821369,0.00803482,0.99196518
-0.03106948,0.72787980,0.00803482,0.99196518
-0.03101018,0.72754591,0.00803482,0.99196518
-0.03089758,0.72721202,0.00803482,0.99196518
-0.03085943,0.72687813,0.00803482,0.99196518
-0.03075593,0.72654424,0.00803482,0.99196518
-0.03073486,0.72621035,0.00803482,0.99196518
-0.03062837,0.72587646,0.00803482,0.99196518
-0.03061622,0.72554257,0.00803482,0.99196518
-0.03054930,0.72520868,0.00803482,0.99196518
-0.03051110,0.72487479,0.00803482,0.99196518
-0.03047501,0.72454090,0.00803482,0.99196518
-0.03038973,0.72420701,0.00803482,0.99196518
-0.03038411,0.72387312,0.00803482,0.99196518
-0.03037544,0.72353923,0.00803482,0.99196518
-0.03029813,0.72320534,0.00803482,0.99196518
-0.03021887,0.72287145,0.00803482,0.99196518
-0.03017417,0.72253756,0.00803482,0.99196518
-0.03014333,0.72220367,0.00803482,0.99196518
-0.03008239,0.72186978,0.00803482,0.99196518
-0.03004657,0.72153589,0.00803482,0.99196518
-0.02969962,0.72120200,0.00803482,0.99196518
-0.02968518,0.72086811,0.00803482,0.99196518
-0.02965756,0.72086811,0.00836960,0.99163040
-0.02951832,0.72053422,0.00836960,0.99163040
-0.02932881,0.72020033,0.00836960,0.99163040
-0.02932655,0.71986644,0.00836960,0.99163040
-0.02920375,0.71953255,0.00836960,0.99163040
-0.02919629,0.71919866,0.00836960,0.99163040
-0.02914075,0.71886477,0.00836960,0.99163040
-0.02907638,0.71853088,0.00836960,0.99163040
-0.02906651,0.71819699,0.00836960,0.99163040
-0.02905437,0.71786311,0.00836960,0.99163040
-0.02895452,0.71752922,0.00836960,0.99163040
-0.02894267,0.71719533,0.00836960,0.99163040
-0.02885250,0.71686144,0.00836960,0.99163040
-0.02872401,0.71652755,0.00836960,0.99163040
-0.02872225,0.71619366,0.00836960,0.99163040
-0.02871247,0.71585977,0.00836960,0.99163040
-0.02870342,0.71552588,0.00836960,0.99163040
-0.02867030,0.71519199,0.00836960,0.99163040
-0.02866816,0.71485810,0.00836960,0.99163040
-0.02866686,0.71452421,0.00836960,0.99163040
-0.02862307,0.71419032,0.00836960,0.99163040
-0.02861882,0.71385643,0.00836960,0.99163040
-0.02861664,0.71352254,0.00836960,0.99163040
-0.02861350,0.71318865,0.00836960,0.99163040
-0.02854128,0.71285476,0.00836960,0.99163040
-0.02853261,0.71252087,0.00836960,0.99163040
-0.02841417,0.71218698,0.00836960,0.99163040
-0.02840525,0.71185309,0.00836960,0.99163040
-0.02825019,0.71151920,0.00836960,0.99163040
-0.02824682,0.71118531,0.00836960,0.99163040
-0.02820020,0.71085142,0.00836960,0.99163040
-0.02809517,0.71051753,0.00836960,0.99163040
-0.02809091,0.71018364,0.00836960,0.99163040
-0.02806373,0.70984975,0.00836960,0.99163040
-0.02801604,0.70951586,0.00836960,0.99163040
-0.02797193,0.70951586,0.00870439,0.99129561
-0.02795092,0.70918197,0.00870439,0.99129561
-0.02793350,0.70884808,0.00870439,0.99129561
-0.02787012,0.70851419,0.00870439,0.99129561
-0.02786419,0.70818030,0.00870439,0.99129561
-0.02782272,0.70784641,0.00870439,0.99129561
-0.02771175,0.70751252,0.00870439,0.99129561
-0.02770288,0.70717863,0.00870439,0.99129561
-0.02761672,0.70684474,0.00870439,0.99129561
-0.02761096,0.70651085,0.00870439,0.99129561
-0.02748840,0.70617696,0.00870439,0.99129561
-0.02747053,0.70584307,0.00870439,0.99129561
-0.02743729,0.70550918,0.00870439,0.99129561
-0.02742135,0.70517529,0.00870439,0.99129561
-0.02733078,0.70484140,0.00870439,0.99129561
-0.02730134,0.70450751,0.00870439,0.99129561
-0.02725067,0.70417362,0.00870439,0.99129561
-0.02706247,0.70383973,0.00870439,0.99129561
-0.02706140,0.70350584,0.00870439,0.99129561
-0.02699536,0.70317195,0.00870439,0.99129561
-0.02689937,0.70283806,0.00870439,0.99129561
-0.02678351,0.70250417,0.00870439,0.99129561
-0.02674125,0.70217028,0.00870439,0.99129561
-0.02673075,0.70183639,0.00870439,0.99129561
-0.02653044,0.70150250,0.00870439,0.99129561
-0.02647156,0.70116861,0.00870439,0.99129561
-0.02645999,0.70083472,0.00870439,0.99129561
-0.02641948,0.70050083,0.00870439,0.99129561
-0.02629178,0.70016694,0.00870439,0.99129561
-0.02627614,0.69983306,0.00870439,0.99129561
-0.02621542,0.69949917,0.00870439,0.99129561
-0.02619600,0.69916528,0.00870439,0.99129561
-0.02618340,0.69883139,0.00870439,0.99129561
-0.02616825,0.69849750,0.00870439,0.99129561
-0.02611548,0.69816361,0.00870439,0.99129561
-0.02607865,0.69782972,0.00870439,0.99129561
-0.02606930,0.69749583,0.00870439,0.99129561
-0.02603506,0.69716194,0.00870439,0.99129561
-0.02599881,0.69682805,0.00870439,0.99129561
-0.02598707,0.69649416,0.00870439,0.99129561
-0.02586311,0.69616027,0.00870439,0.99129561
-0.02576227,0.69582638,0.00870439,0.99129561
-0.02570834,0.69549249,0.00870439,0.99129561
-0.02567293,0.69515860,0.00870439,0.99129561
-0.02559741,0.69482471,0.00870439,0.99129561
-0.02558485,0.69449082,0.00870439,0.99129561
-0.02556546,0.69415693,0.00870439,0.99129561
-0.02550007,0.69382304,0.00870439,0.99129561
-0.02542377,0.69348915,0.00870439,0.99129561
-0.02536855,0.69315526,0.00870439,0.99129561
-0.02526604,0.69282137,0.00870439,0.99129561
-0.02526072,0.69282137,0.00903917,0.99096083
-0.02519731,0.69248748,0.00903917,0.99096083
-0.02510655,0.69215359,0.00903917,0.99096083
-0.02508133,0.69181970,0.00903917,0.99096083
-0.02505259,0.69148581,0.00903917,0.99096083
-0.02503951,0.69148581,0.00937395,0.99062605
-0.02503756,0.69115192,0.00937395,0.99062605
-0.02489261,0.69081803,0.00937395,0.99062605
-0.02484385,0.69048414,0.00937395,0.99062605
-0.02483289,0.69015025,0.00937395,0.99062605
-0.02482354,0.68981636,0.00937395,0.99062605
-0.02482078,0.68948247,0.00937395,0.99062605
-0.02468209,0.68914858,0.00937395,0.99062605
-0.02450968,0.68881469,0.00937395,0.99062605
-0.02449562,0.68848080,0.00937395,0.99062605
-0.02442375,0.68814691,0.00937395,0.99062605
-0.02440785,0.68781302,0.00937395,0.99062605
-0.02439517,0.68747913,0.00937395,0.99062605
-0.02436602,0.68714524,0.00937395,0.99062605
-0.02434922,0.68681135,0.00937395,0.99062605
-0.02432888,0.68647746,0.00937395,0.99062605
-0.02429070,0.68614357,0.00937395,0.99062605
-0.02426690,0.68580968,0.00937395,0.99062605
-0.02415733,0.68547579,0.00937395,0.99062605
-0.02407333,0.68514190,0.00937395,0.99062605
-0.02405783,0.68480801,0.00937395,0.99062605
-0.02396243,0.68447412,0.00937395,0.99062605
-0.02394198,0.68414023,0.00937395,0.99062605
-0.02392377,0.68380634,0.00937395,0.99062605
-0.02391974,0.68347245,0.00937395,0.99062605
-0.02387510,0.68313856,0.00937395,0.99062605
-0.02385306,0.68280467,0.00937395,0.99062605
-0.02384161,0.68247078,0.00937395,0.99062605
-0.02376254,0.68213689,0.00937395,0.99062605
-0.02376073,0.68180301,0.00937395,0.99062605
-0.02360073,0.68146912,0.00937395,0.99062605
-0.02358309,0.68113523,0.00937395,0.99062605
-0.02356933,0.68080134,0.00937395,0.99062605
-0.02345190,0.68046745,0.00937395,0.99062605
-0.02341301,0.68013356,0.00937395,0.99062605
-0.02335605,0.67979967,0.00937395,0.99062605
-0.02329952,0.67946578,0.00937395,0.99062605
-0.02318847,0.67913189,0.00937395,0.99062605
-0.02315977,0.67879800,0.00937395,0.99062605
-0.02314248,0.67846411,0.00937395,0.99062605
-0.02312802,0.67813022,0.00937395,0.99062605
-0.02312650,0.67779633,0.00937395,0.99062605
-0.02296827,0.67746244,0.00937395,0.99062605
-0.02294475,0.67712855,0.00937395,0.99062605
-0.02294045,0.67679466,0.00937395,0.99062605
-0.02291734,0.67646077,0.00937395,0.99062605
-0.02280666,0.67612688,0.00937395,0.99062605
-0.02276913,0.67579299,0.00937395,0.99062605
